product,label,phase,lever,value,margin,margin_per_mol_e,margin_over_revenue,env_margin,env_margin_per_mol_e,env_margin_over_avoided,V_applied_V,eta_ohm_V,revenue,cost_total,gwp_avoided,gwp_total,kg_sold_per_m2_yr,breakeven_price_usd_per_kg
ethanol,Ethanol,liquid,coulombic_efficiency,0.98,-66.5128368067276,-0.0221997061688706,-7.60398615028302,25.679156558260573,0.008570822680655083,1.6775618936954468,0.22999999999999998,0.2,8.747101256128932,103.4586522793303,15.307427198225628,38.97602051879413,10.933876570161164,6.8831889202264165
ethanol,Ethanol,liquid,coulombic_efficiency,0.96,-66.59545600180087,-0.022227281625618364,-7.772044628789153,25.81631057990628,0.008616599994127084,1.7216577313991202,0.22999999999999998,0.2,8.568588985595689,103.36275920387033,14.995030724792453,38.52647002371524,10.710736231994611,7.017635703031323
ethanol,Ethanol,liquid,coulombic_efficiency,0.94,-66.67768915944566,-0.02225472823629831,-7.947208520720828,25.953464601552,0.00866237730759909,1.7676299877284831,0.22999999999999998,0.2,8.390076715062444,103.26648009098187,14.682634251359275,38.07691952863634,10.487595893828054,7.157766816576663
ethanol,Ethanol,liquid,coulombic_efficiency,0.92,-66.75952472987072,-0.022282042145985805,-8.129939816078284,26.090618623197727,0.008708154621071097,1.8156010378112963,0.22999999999999998,0.2,8.211564444529202,103.16980339087368,14.370237777926102,37.62736903355744,10.264455555661502,7.303951852862627
ethanol,Ethanol,liquid,coulombic_efficiency,0.9,-66.84095055792801,-0.022309219297708884,-8.32074149528132,26.227772644843448,0.008753931934543102,1.8657041345644565,0.22999999999999998,0.2,8.03305217399596,103.07271694839774,14.057841304492928,37.177818538478554,10.04131521749495,7.456593196225058
ethanol,Ethanol,liquid,coulombic_efficiency,0.88,-66.92195383715756,-0.02233625541710996,-8.520162181320725,26.36492666648917,0.008799709248015108,1.9180846448063975,0.22999999999999998,0.2,7.854539903462714,102.97520795709403,13.745444831059748,36.72826804339965,9.818174879328392,7.61612974505658
ethanol,Ethanol,liquid,coulombic_efficiency,0.86,-67.00252105921399,-0.022363145995566148,-8.72880144044547,26.502080688134882,0.008845486561487112,1.9729014578502881,0.22999999999999998,0.2,7.67602763292947,102.87726290861721,13.433048357626571,36.278717548320756,9.595034541161837,7.783041152356375
ethanol,Ethanol,liquid,coulombic_efficiency,0.84,-67.08263795809209,-0.022389886271573668,-8.947315839397264,26.63923470978061,0.008891263874959119,2.0303285953248413,0.22999999999999998,0.2,7.497515362396228,102.77886753696208,13.120651884193396,35.82916705324186,9.371894202995284,7.957852671517813
ethanol,Ethanol,liquid,coulombic_efficiency,0.8200000000000001,-67.16228944847921,-0.022416471210171984,-9.176425888267206,26.776388731426323,0.008937041188431123,2.0905570565786395,0.22999999999999998,0.2,7.319003091862985,102.68000675681596,12.808255410760221,35.379616558162965,9.14875386482873,8.141140710613765
ethanol,Ethanol,liquid,coulombic_efficiency,0.8,-67.24145955745635,-0.022442895480147974,-9.416924023849427,26.913542753072043,0.008982818501903128,2.153796940895129,0.22999999999999998,0.2,7.140490821329739,102.58066459525986,12.495858937327043,34.93006606308407,8.925613526662174,8.333539219079544
